file_name,text,hate_speech
img418.jpg,لما تقول لواحد مطوع ليش متزوج اربعة: واحدة ما تكفينيش,1
img390.jpg,لما الاستاذ يقلهم ارسموا حاجة وتروح ترسم قوس قزح,1
img402.jpg,اقسم بالله وراس امي وراس ابي وراس عيالي,1
img404.jpg,لما تلعب ببجي وانت باليمن تسمع صوت طلقات وما تدريش من فين الصوت واجي بالضبط,1
img395.jpg,لما تعرف انك بتخلف جاهل يمني وبيطلع نوري يدمر حياة الناس,1
img419.jpg,لا أحد المجتمع اليمني ثقافة وحضارة ما يلزموناش يأما تخلف يأما بلاش,1
img403.jpg,لا احد بعض اليمنيين بلعبوا بلياردو,1
img410.jpg,الشعب اليمني رمضان هدا لازم أبطل القات المغرب,1
img400.jpg,اصلاحي مؤتمري حوثي سلفي المهدي المنتظر اصحاب صنعاء,1
img409.jpg,لما تناقش حوثي وتسكته احنا في عدوان,1
img397.jpg,لما تكون عدني او حضرمي ويجمع عليك اليوم بدون متشرب قلص شاهي اديني الحقنة بسرعة ارجوك محتاج الجرعة,1
img386.jpg,لما ألبس حزام الامان السيارة اصحابي والشعب اليمني,1
img401.jpg,شخص مصري ساقوم بفتح قناة تعليم الإنجليزية على اليوتيوب بعد دقائق كورس القواعد المضارع التام ما علاقة محمد صلاح بالمضارع التام,1
img396.jpg,أمراض لم تعد موجودة بالعالم شعب اليمن السعيد يرمي القمامة بالشارع,1
img420.jpg,ابو حنظلة كلمات غير مفهومة لحن سيء الشعب اليمني اللعنة هذا عميق,1
img415.jpg,مسلسلات يمنية يفتحوها اهلي وقت الفطور انا صيانة نفح يمر حرمان مميز,1
img416.jpg,ويد تجويد,1
img417.jpg,سعودي لم يفعلوا زر الجرس في قناته,1
img413.jpg,مراهق لايزال امامي الوقت لكي اتوب لله واتوقف عن المعاصي ابدأ الصلاة سكرات الموت,1
img414.jpg,تبدأ تنام بدري وتصحى بدري وتفكر وتشرب قلاص شاي وتقرأ الأخبار ونظام حياتك يبدا بالتحسن رمضان انا على وشك ان انهي مهنة هذا الرجل كليا,1
img405.jpg,عندما يطلب منك جيرانك المشاركة في دفع المال لتزيين الشارع في رمضان,1
img391.jpg,لما الشيطان يوسوس برمضان تسيب الصلاة وتلعب بجوارك فيجي صاحبك ينصحك وتقوم تسبه بالدين لا اله الا الله,1
img394.jpg,الاستاذ درس اليوم الجهاز التناسلي للمرأة طلاب الثانوية صيانة مميز,0
img411.jpg,بعض أئمة المساجد لما يصلي بالناس التراويح والمكيفات شغالة اول ما تقطع الكهربا ويبدا الكهر يطلع,1
img387.jpg,لما تجزع قدامي بنت حلوة وما اتفرجله اسد السنة والجماعة هذا من فضل ربي,1
img393.jpg,لما امك تقول اخترتلك عروس لما تشوفها ليلة الدخلة,1
img408.jpg,عندما تجد احدهم شيوعي ومسلم بنفس الوقت,1
img388.jpg,لما تحط راسك عند صاحبك الحلاق ويشوف الحلاقه السابقه كانت مش حقه,0
img430.jpg,الإمام غير المغضوب عليهم ولا الضالين طقل متوحد اميييييين,1
img433.jpg,غدا أول أيام عيدالفطر الأمهات يفتح تكبيرة العيد,0
img439.jpg,لا أحد البنات صاحبات الحجاب الطويل العجيب صيانة صغحة م مميز,1
img426.jpg,احد الفتيات المسلمات بعد الإفطار,1
img434.jpg,امرأة مخلوق عاطفي عشان هيك ما بتقدر تعمل قرارات منطقية الوضع بعد كل لعبة كرة قدم تقريبا,1
img432.png,أنا بشرح لامي إنه برضه ابنها قادر على إنه يحط صحن فواكه يسوي قهوة إمي ,0
img427.jpg,في ماليزيا سقوط طائرة متوسطة الحجم قرب نهر كبير ولا توجد خسائر بشرية عند العرب طائرة تشرب من الماء لا تخرج قبل ان تقول سبحان الله,1
img438.jpg,لما تشاهد من بعي تغرق في البحر فتنقذها بالتنفس الاصطناعي لكن بعد ذلك تكتشف الذي انقذته متحول جنسي,1
img441.jpg,الدنمارك تحتل المرتبة الثالثة السعادة عالميا الدنمارك تحتل المرتبة الخامسة في استخدام ادوية المضادة للاكتئاب,1
img452.jpg,من هو الشعب اليمني أنا جماعة كاملة من الحمقى المطيعين,1
img451.jpg,لا أحد مادامت السعوديه بأمان وديننا بأمان هناك ستضحي بنفسها بكل سرور الدول العربي السعودية اخبار ما تهمكش افتتاح اول ديسكو حلال في جدة,1
img436.jpg,أصحاب صنعاء لما تسحروا اليوم,1
img443.jpg,صورة مسربة الديسكو الحلال السعودية,1
img422.jpg,شكل الإصلاحي لما التحالف يجبره يسب السلطان أردوغان الشيخة موزة,1
img423.jpg,أمطار السيد والبركة على عدن أهل عدن الي آخر مره شافوا فيها المطر قبل الهجرة صيانة مميز منحة مبرر بسيط,1
img428.jpg,لما تتخرج في اليمن وتستلم الشهادة صيانة مميز اليمن,1
img446.jpg,لا احد طفل يمني القارعة ما القارعة جدتي مصارعة,1
img431.jpg,بعدما ينتهي رمضان بعد تعب وارهاق جسم وارق النوم تأتي للخلود الى نوم عميق تسمع والداك يقول اذهبوا لإيقاظه لصلاة العيد,0
img448.jpg,مباشرا ديسكو الحلال,1
img444.jpg,لما أجنبي يدخل الديسكو الإ سلامي السعوديه ويطلب الكحول يكتشف انه عبارة ماء مثلج بنكهة يتعصب ويبدأ يعمل ضجة احد الناصحين يقله يهدأ لإنه هذا ديسكو إسلامي والكحول حرام صيانة مميز صفحة م,1
img453.jpg,أمام المسجد اللي متزوج اربع ومطلق وحده ويخطب يوم الحور العين بين محنة الدين ومحنة الدنيا,1
img425.jpg,الإمام صلاة الوتر أثابكم الله الجهال الجالسين من اول صلاة التراويح,1
img454.jpg,لما اشوف الدغ امر امير الامراء بحفر حفرة في الصحراء,1
img445.jpg,عندما تدخل الى الديسكو وترى عاهرة مؤخرة كبيرة ولا تضطر لغض البصر لانه حلال,1
img442.jpg,لما تروح تتمرن صالة رياضية بعد إنقطاع دام سنوات وتصحى ثاني يوم,1
img447.jpg,عندما تسمع كاحل زوجتك كشف لمدة ثانيتين عار,1
img424.jpg,انا اقول لجدتي اسمي وابن من انا جدتي بعد ثواني لم اقابل هذا الرجل من قبل في حياتي قط,1
img455.jpg,حين تريد أن تظهر للغرب الاسلام دين رحمة تسامح لكنك تموت في تفجير انتحاري قام به مسلمون,1
img429.jpg,انا الفتاة الاكثر قبحا في المدرسة,1
img421.jpg,لما تدخل الحمام دون ماتقول اللهم اني أعوذ الخبث الخبائث,1
img435.jpg,عندما ترسل ابنك للمدرسة مع الحقيبة الخطأ,1
img440.jpg,عندما كنت أذاكر كنت تشاهد الأفلام الجنسية الآن اسال جوني ميا لعلهما يساعدانك,0
img437.jpg,عندما قطرعلى بالك فكرة فتقرر تحويل هاته الفكرة إلى ميم لكنك تجدها سخيفة بينما تتصفح فايسبوك تجديد الصفحات قامت بنشر ميم يحتوي علي نفس الفكرة التي ظننت أنها سخيفة وقد حصد ذلك المي تفاعل كبير انت,0
img450.jpg,عندما تقوم بتوديع أصدقاءك قبل اجتياز امتحان الباكالوريا ثم تكتشف انك رسبت كذلك اصدقاؤك سوف تلتقون في السنة الدراسية القادمة,0
img463.jpg,لا احد فتيات 2003,1
img470.jpg,جدتي لقد شبعت من يهتم لرأيك أيها الداعر,0
img457.jpg,لجمع الاغراض المدرسية لجمع النقود لجمع العرب,1
img480.jpg,اصدقائي الفلاحين بعد اكتشافهم رحلة المزرعة كانت بقصد التر فيه النفس وليس حراثة الارض,1
img461.jpg,حسنا لم يتبقى سوى دقيقة واحدة ثمة شيء تريدأن تقوله قبل نهاية الحصة نعم اود التحدث قليلا عن كل ما قدمه العرب للبشرية حسنا ماذا عن ال55 ثانية المتبقية,1
img467.jpg,لما شاب فاحش الثراء يتقدم للزواج فيمينست توافق احسست انه بقدر المرأة بحترمها,1
img481.jpg,وصول قوات أمريكية للدفاع السعودية من الحوثيين مطوع سعودى ألا أدلكم على الديسكو الحلال أسود السنة,1
img462.jpg,طياري التحالف السعودي كل يوم منذ 4 سنوات اليمن لدينا مدينة لاحراقها,1
img459.jpg,السعودية كل يوم تقصف الحو ثبين البنية التحتية لليمن قصف اليمنيين عزل لا يمتون للحرب بصلة استعمار الحوثيين يردون ويقصفون السعودية السعودية,1
img475.jpg,لما اليمنيين النورمي يدخل يعلقوا على بنات التيك توك ووو ابوي الحلى جعلي فحصة مالية اقبلي الاضافة,1
img466.jpg,لما عادك مولود جديد تستدرك انك انولدت اليمن بين دولة,1
img477.jpg,عندما يقول شخص عراقي كلبي فهل يقصد اهانتك ام انه يمدحك,1
img465.jpg,الطبيب وكما ترى هذا عمود الفقري ليبي شنو إبن ارجعه لمكانه يابن العاهرة,1
img471.jpg,عندما تخبر عمالك المصارعة بان اول شخص ينتهي نقل رمل سيحصل على علبة سردين زيادة على الفداء,1
img490.jpg,شخص سبعاوي يصل لعمر أبوه,1
img472.jpg,عندما تكون حاوية قمامة تعيش بهدوء في الزرقاء وبعد عدة سنوات يقوم احد سكان الحي برمي القمامة داخلك بدل بعثرتها الشارع,1
img483.jpg,ابن عشائر اردني عندما يترشح للانتخابات يا عرب يا فلسطنيين أردنيون مسلمين مسيحيين سأعيد لكم القدس خلال ثواني عوني حدادين انشروا الفيديو,1
img479.jpg,لو ان الجزائر لها حدود فلسطين ستتحرر اليوم لما يستخدمون الطائرات,1
img478.jpg,شخص يقلد صوت البقرة صديقي الهندي,1
img487.jpg,عندم تقوم برمي علبة عصير فارغة على رأس صديقك وهو يحاسب امام الله يوم القيامة لتجعله يكفر أمام الجميع يدخل النار,1
img464.jpg,زميلي نشتيك تجي تراجعنا المادة انا والله آسف جدا مشغول زميلي صيانة مميز معها يمر يمتد صالة مميز,1
img486.jpg,عندما تكون ياباني وتنهض صباحا,1
img468.jpg,كيف كان بمر يوم الأردني قبل جلب البلجيكي الحضارة,1
img488.jpg,يسألونك فيه عن الشهر الحرام قتال فيه قل قتال فيه كبير صد عن سبيل الله كفر به ويحك اصبئت عن قضيتنا الجنوبية اللات العزة لاذبحنك ذبح البعير,1
img485.jpg,قال رسول الله من حج فلم يرفث ولم يفسق رجع كيوم ولدته أمه,1
img474.jpg,كيفاش تحكي العباد القصار,1
img484.jpg,اسماعيل لما حضره ابوه ابراهيم لذبحه المهم رضاء الوالدين الجنة تنادي اصلا انا فكرت بالانتحار,1
img460.jpg,دكتور احمد نعم المذيعة دكتور احمد,1
img469.jpg,هل حمدت الله اليوم ام تنتظر ان تعطس,0
img458.jpg,عندما تذهب للصلاة فتسمع شخص في المسجد بجانبك يدعو الله ان يطيل في عمره لكنه لا يعلم انك ارتديت حزامك المفضل,1
img489.jpg,تؤمن بوجود الله نعم تؤمن باله الاغريق لا لماذا لأنها مجرد قصص ليس لها حضور ملموس في حياتنا,1
img473.jpg,عندما تتزوج امراة بهودية تنجب اولاد تقتلهم الجهاد,1
img482.jpg,عندما تدخل مطعم وتجده يبيع لازانيا,1
img456.jpg,حين تحضر عيد ميلاد ابن جيرانك المصاب بشلل ساقيه تقدم لوح تزلج كهدية منك عائلته وكل المنزل,1
img476.jpg,آنا في الخامسة من عمري امي لماذا يموت بعض الناس هم شباب أمي لأن الله يشتاق لعباده المخلصين جدتي ذات سنة,1
img494.jpg,فتاة تمشي الشارع انا احذروا غسالة صحون متحركة,1
img501.jpg,شبكة نتفليكس عمل جيد لكن لماذا هذا الفيلم لا يحمل ألوان كاتب السيناريو ألوان ماذا تقصد شبكة نتفليكس,1
img519.jpg,ياسمين حتى كانت امنا حواء ماشية بورقة شجر ولا حدا قال لها عيب والحرام ترا البكيني بداية الخليقة الناس عاملة قصة لا احد طيب يا ستي شكرا كقاية,1
img499.jpg,عندما تكون غير شركسي تذهب للتقدم لخطبة الفتاة الشركسية المثيرة الحي عائلتها,1
img524.jpg,الحدائق موجودة بدوي عنده حصان,1
img508.jpg,عندما تكتشف الدواء الحقيقي ليس البان وبول البعير,1
img504.jpg,لا أحد البدو بعد انتهاء اي حرب فيد فيد فيد,1
img520.jpg,مولد نبوي السعودية والحمارات السعودية والحمارات ديسكو حلال ويوم الفلانتاين و رأس السنة الميلادية,1
img493.jpg,حضرمي,1
img509.jpg,لما اليمن تفوز ب1\10 ايش المنتخبات الضعيفة هذي هاتوا لنا البرازيل,1
img497.jpg,صيانة مميز صفحة مميز يمنية امريكا ايران السعودية اسرائيل الامارات,1
img514.jpg,عندما يدخل مجموعة لصوص الى بيتك ويقومون بسرقته وضرب واغتصابك عند خرج جهم يقوم احدهم بشتم النادي الفيصلي الا الفيصلي يا اولاد النائمة,0
img516.jpg,الهجر الفلسطينية الى الأردن تحصل عام 1948 الأردن الاردن قبل عام 1947,1
img513.jpg,محمد عساف بكيفية شيء شيء شيء البلاجكة,1
img491.jpg,لما تكون حارس مصرى راكب باص كوستر وتقعد بنت جمبك وتلزم فيك وتلك اسفة انا مقربة عليك شوي المصري,1
img496.jpg,المواطن الأردني عندما يقترب موعد الإنتخابات النيابية,1
img523.jpg,البلجيكي حصل على رقم وطني قابل بلجيكي آخر,1
img515.jpg,ولا حدا البلجيكي باي مكان,1
img512.jpg,عندما يلعب النابلسي مع حيوانه الأليف بحوش الضار,1
img510.jpg,جدي والشباب بعد دقيقتين توقيعهم على رقة بيع الأراضي لليهود,1
img492.jpg,عندما يرجع الزرقاوي المنطقة,1
img503.jpg,عندما تقدم ا الخاص لشركات خارج الاردن,1
img517.jpg,انتاج اول ميتسوبيشي لانس عام المخابرات الاردنية عام,0
img525.jpg,لما البنت المسيحية تسلم عليك بالايد عارفة انك من نزال حقا قام,1
img495.jpg,لما يكون فيك عصبة بظهر ويدعوك على واحد يشرحلك يقوم يصورلك رقبتك وظهر والعمود حقك انيك امك انا يا ابن الزنوة,1
img498.jpg,لما مرتك تحصل فار وتصيبك تتخبط معه بالفريق وفجأة يضيع عليك وترأس وبعدين تخرج عشان تواج مرتك وتسأل كيف سويت,0
img522.jpg,عندما تبدأ الشعور ان لا احد من المستمعين الى الخطبة يصدقك اقسم بالله اني رايته بالمنام,1
img500.jpg,لما تلاقي تطبيق المصحف بينعمل له تحديث,1
img505.jpg,عندما يسألك منكر ونصير نبيك وتجيبهم محمد يقول الله فيقولوا احكي برغر يجدعان حيام عليكوا والله,1
img511.jpg,عندما يسمع الاخوان الثورة مرقد اشتعلت معلنين بذلك بدء موسم العاب ركوب الامواج,1
img521.jpg,قبل الميلاد اختراع الهيروغليفية الانسان سنة قبل الميلاد,1
img518.jpg,لما تبعثيله نودز فيقلب عليكي ويهدد بنشر الصور وتدعي الله يمسح الصور تليفونه,1
img507.jpg,حين تدخل إلى الصلاة صديقك الدي يدخل حياته إلى جامع وتقول لقد نسيت تحية المسجد السلام عليكم ايها المسجد,1
img558.jpg,عندما تكون قروي وتنجب زوجتك أول مولود انثى فلا تقوم بوعدها رغم العار أقاربك فيمنست,1
img532.jpg,لما تسأل فيمينيست يعنى ايه فيمينيست والله يا ابني مش عارفة أدينا بنقلع وخلاص,1
img550.jpg,فيمنست تشاهد قيامة أرطغرل ولقيت الزوجه بتقول تزوجها سيدى هو احنا عبيد يا حكومة مشترينا من سوق عوكاظ ولا ايه,1
img533.jpg,عندما يطالب المواطن اليمني بمرتباته,1
img538.jpg,سعودي منزل الصورة دي وكاتب قاعد بكلم ابرا بهذا الفلتر عشان اخوها لو دخل علينا فجاة وحقيقي الخلايجة والسعوديين دول في عالم ثاني خالص,0
img536.jpg,حل الازمة اليمنية وتحسين الوضع ,1
img529.jpg,لما تكون حوثي وعندك مهمة صيد حمام ما صدت اي حمامة فتسمع المدرب يغششك ويقلك تخيلهم ضوافع,1
img528.jpg,مضرط المطايزة النظام العشائري مهم جدا للبلد لايمكن الاستغناء عنه ابدا احنا اصل البلد النظام العشائري عاجل فصل عشائري بخمسة ملايين دينار لشاب ضرط سهوا بصوت عالي في فاتحة احد الشيوخ,1
img543.jpg,أدوات حلاقة حلاق عادي أدوات حلاقة حلاق عراقي,0
img555.jpg,الأردنيين يوم الجمعة,0
img557.jpg,انا بروح الدول الغنية بس الدول الفقيرة لا يابا احلى مساء عليك,1
img539.jpg,ميم عن الحضارم ميم عن اصحاب صنعاء ميم على البدو ميم على اليفيعة يافع عصية عليكم يافع حرروا المريخ من الكائنات الفضائية,1
img548.jpg,أحد البلاجكة ورعاة الغنم عندما يصبحون نسائب,1
img556.jpg,عندما تضطر إلى التخلص بلجيكي الي عامل قلق بالمنطقة بسبب فوز الوحدات,1
img552.jpg,اندلاع الحرب العالمية الثالثة الصينيين,1
img554.jpg,لما واحد صيني يقابل واحد بتاع عربية كبدة,1
img553.jpg,عندما تمر بجانب حارة السبتاوية وتقول السلام عليكم بصوت خشن النجاة ,1
img527.jpg,لما تنعزم عمنسف عند بلاجكة ملاحظة يؤكل بالملعقة,1
img544.jpg,فرنسا تنهب ثروات الشعوب الافريقية وتتسبب تفقيرها الشعوب الافريقية تهاجر فرنسا,1
img530.jpg,لما يجي الإختبار الوحيد الي مراجعته منه حاجة ومعتمد إعتماد كامل على جوالي البراشيم الي عندي المراقب,0
img560.jpg,كيف أرى نفسي عندما أتناول تمرا بلبن,1
img559.jpg,لاتكثروا في الردود بالتعليقات فانها تؤدي الى الماسنجر والعياذ بالله,1
img542.jpg,عندما تبدأ الحرب العالمية وتقوم ايران بالاعتراض محكمة العدل الدولية على عدم تساوي القوى بين الاطراف المتحاربة لتقضي المحكمة بسحب جميع الاسلحة الموجودة العالم وتوزيعها بشكل عادل على الجميع وبالفعل يبدأ التوزيع ليصل الدود عند البلاجكة لإختيار السلاح الفتاك الذي سيما عربون فيه البلاجكة,1
img531.jpg,لما تخلي ابنك يروح المسبح دولة التحفيظ ويرجع لك طيزه تقطر المطوع المشرف هذه احد اضرار الكلور الذي وضعه اعداء الاسلام للنيل منا اخي المسلم,1
img545.jpg,شاب بجامعه الطفيلة يلقي التحيه على زميلة له في المحاضرة الطفايلة,1
img551.jpg,لا يجوز الله يرحمها,1
img526.jpg,لاا ديننا وسطي جميل كيشوت انتشر بالسيف اندثر بالسيف و يرجع بالسيف انتشر بالسيف,1
img534.jpg,عندنا تلعب ماينكرافت لمدة تزيد عشرين سنة,1
img547.jpg,طالب مسيحي يقرأ الانجيل ومرت جملة لم تعجبه مين معو محاي,1
img537.jpg,دكتور النظم الاسلامية يكرمي ويهديني مصحف لاني الوحيد الي جبت علامة كاملة انا ملحد صرلي سنتين,1
img541.jpg,انا قبل مقابلة العمل تتكلم بغرابة تظهر بشكل غريب تتصرف بغرابة انا ادخل المقابلة,1
img546.jpg,المسيحيين يشوفوا خيسوس كيسوس رجع,1
img535.jpg,لما تمتلئ ذاكرة الهاتف فتقرر ضربه على الحائط فيفقد الذاكرة,0
img591.png,بعدما تشرب وتتذكر انك صائم,1
img590.png,الناس لما تسب الدين والرب بالشارع والأماكن العامة,1
img586.jpg,لما تتزوج نسوية وتقول لها مصاريف البيت بالنص كنوع المساواة هل انت استغلالي هل انت استغلالي ذكوري شرقي تتخلى عن مسؤولياتك,1
img577.jpg,النساء الفيمينيست وتعرف معنى انها فيمينيست النساء الفيمينيست ولا تعرف معنى انها فيمينيست,1
img585.jpg,لما تفتح الباب فيمنست لأنك محترم تصفعك وجهك تقل عاملني بمساواة فترعفها وتقل لك تضرب بنت أنت,1
img588.jpg,واقفة بالشارع عريانة اكيد قحبة اسمها فيمينيست يا ذكوري يا متخلف,1
img583.jpg,لا احد فيمينيست يمنية تشتي تسافر اوروبا,1
img589.jpg,صاحب البقالي يهرب فيمينست,1
img587.jpg,لما يدخلك اثنين شواذ بالخاص تعرفهم بعض,1
img593.jpg,لما الدكتور يطلع عراقي البنات ياي لهجته حلوة كثير عنجد الشباب شوكت تهتز الشوارب يا دكتور الله يرحمك يا صدام,1
img568.jpg,لا أحد بدوي في عرس,1
img574.jpg,بالله عليك كيف عرفت اني ممثله يمنية,1
img561.jpg,الزرقاوية بعد نا تحكيلها صندلك لابق كثير عاللبسة تم يسطا,1
img566.jpg,لا أحد صينيين شافو واحد يأكل دجاج,1
img563.jpg,الصين تقترب إيجاد علاج لفيروس كورونا القادم الخفافيش صيني,1
img594.jpg,لقد إبتكرنا آلة زمن فلنسافر الماضي لا شكرا انا مرتاح هنا,1
img578.jpg,رابر اسكندراني اتزنق في بار اسكندرية هي الدولة,1
img567.jpg,ايلون ماسك بعد يعرف انه حمودة سيتم كنترول البقعة عمان بده يركب الشريحة عشان يزيد مهاراته حساب عدد الركاب الممكن تحميلهم الواقف دون التأثير على كافة القهوة الي بيده,1
img575.jpg,الشركي لما يطلع حارته ويمر حارة البني حسن ه طريقه لنادي الكيك بوكسنج,1
img595.jpg,لازم تلغوا الامتحانات مين بده يسويلنا ميمز,0
img570.jpg,فراولة اشي هيك شو بعرفني انا مش من الزرقاء,1
img562.jpg,انا جبت المذكرات وانا جبتهم  بس كانوا باسم ثاني باسم ابه باسم الصليب ,1
img584.jpg,الرؤية ظهرت يا رجالة الرؤية هباب,1
img579.jpg,مسلم ينتظر الشرطة العالمية لمكافحة الارهاب بعدان اخبره ملحد عربي بأنه ارهابي,1
img564.jpg,عندما تسمع الهنود يشربون بول البقركعلاج للكورونا فترة حجم جهلهم وعدم معرفتهم بان العلاج الحقيقي بول البعير,1
img571.jpg,احد اعضاء جماعة الاخوان المسلمين بعد ثواني نجاح ابنه بالتوجيهي اعدوا الوربات,1
img592.jpg,أكتر الناس متدفئين الشتا القصيرين,1
img573.jpg,لما تقعد تناقش اصدقائك الميم لورد الملحدين امل تهديهم وتحميلهم انه بنا افتتح سورة البقرة بكلمة والتي تعني الميم اصدقائك,1
img576.jpg,عندما اخيرا تقابل الفتاة التي تعرفت عليها على الفيسبوك والتي كانت دائما تعطي وجهها بالصور بقلب,1
img572.jpg,لما تكون عرضيه مرفوعة والمهاجم يلعبه دماغو والمخرج يعملها الاعاده التصوير الطبي شكل المهاجم,0
img580.jpg,لما تروح الجيش وتحارب وتروح حادف قنبله على صحابك  أصل متعود اعمل كده هناك,0
img582.jpg,قاعد في عزا واحد عادي وشي,0
img624.jpg,يا رب ما حد يعرفني,0
img602.jpg,عندما تعلم بأن هناك ازمة خبز السودان فتذهب أنت وأصدقائك للاستمتاع بذلك,1
img619.png,هذه المرأة يأتي معها ضمان,1
img613.jpg,اسمها فلافل ولا طعمية طعمية اسمها مشروع ولا ميكروباص ميكروباص كده احنا خلصنا فلاح,1
img620.jpg,سيدة تقتل زوجها وتلقيه في قمامة الشارع زوجي شاذ ويستحق الحرق,1
img625.jpg,حكمة اليوم كوني ملهمته وادفعيه للأمام,1
img626.jpg,مدرسة في طنطا تطلب من تلاميذها الذكور ارتداء التنورة لتعزيز المساواة,1
img622.jpg,مستحيل يجيه ضيق تنفس,1
img617.jpg,لما تبقي فيمينيست ورفضه شغل البيت عشان اهانة المراه تجيبي خدامة المنطق,1
img616.jpg,كيف كان بمر يوم الأردني قبل جلب البلجيكي الحضارة,1
img598.jpg,عندما ترى راعى غنم لا يقوم بعبادة الملك او التسحيج البلاجكة عديمين الرقم الوطني والله انا احق منهم بالجنسية الاردنية زالرقم الوطني احنا الغزواة محترمين البلد وصاينين نفسنا وجلالة الملك على رأسنا من فوق والله كريم,1
img627.jpg,مواطن مصري شائع حقيقته مظهره,1
img597.jpg,الاردنية الفلسطينية ما عمرو الاردن ويلا ملوخياتك وعلى الجسر ايضا الطفيلة الي فش فيها فلسطينية,1
img611.jpg,ماذا تسمي رجلا أسود يقود طائرة لا اعرف طيار ايها  الوغد العنصري,1
img610.jpg,شوف ثلوجا بتوع المصريون بيعملوا إيه الخلايجة لايكا أيضا الذين يأخذ قوم أن يقوم حسب يجولون خيرا منهم نساء نساء غنى يكن خنقا منهن ولا تتلمذوا انفسكم ولا شوف بتوع تنابوا بالألقاب شوف بتوع الكبسة العمية بيعملوا إيه بيعملوا إيه,1
img596.jpg,شاب بجامعه الطفيلة يلقي التحيه على زميلة له في المحاضرة الطفايلة,1
img603.jpg,بعيدا منشورات العنصرية علينا نقف كلنا هاذا نهر مسكين الذي لوثه هاذا الزنجي المعاق,1
img629.jpg,طعمية كبسة,1
img614.jpg,لما تخلف ولد معاق بالأردن اعفاء جمركي,1
img615.jpg,الأمريكي عندما يقول المهاجرين جلبوا المخدرات الأسلحة الفساد إلى أمريكا,1
img606.jpg,قسم الأشعة يا خبر اسود انت لا عندك عقل ولا دين ولا حتى قلب,1
img623.jpg,كل من يخالف دينك كافر شيوخ الفتنة كراهية الاخر كراهية الاخر كتاب التراث,1
img608.jpg,المدرسة الجهادية للنصح والهداية يا الله يا جماعة ارفعوا ادوات الهداية,1
img630.jpg,رجال دين ارثذوكس يسبون الهراقطة بينهم وبين بعض الاستاذ خالد منتصر  الارثذوكس ندوة بعنوان التسامح الديني عند المسيحيين في مصر,1
img609.jpg,عندها تدخل حارة الهند في عيد الاضحى يبدا الجميع ستمك والدعاء عليك لكنك طالع براس ربهم,1
img618.jpg,يعني أيه تفكير لابد ان نفتي بحرمة التفكير لان التفكير يثير الشهوة,1
img612.jpg,قول ورايا اقسم برب العزة اكون مطيعا للمزة اسلمها كل المرتب وكل ما يترتب علاوات وسلف حتى لو في مخها تلف,1
img605.jpg,الزواج عن بعد هل تقبلين مهند بعلا لك نعم لا الغاء الامر,1
img599.jpg,شخص يقلد صوت البقرة صديقي الهندي,1
img601.jpg,مرحبا اسمي ستيفن هوكينغ انا معاق عالبركة,1
img600.jfif,وانت فصيل لما تسوي على نياتك وتدخل عرس الحريم,0
img628.jpg,بيه معدل وكيوت,0
img607.jpg,دايما تلاقى القصيرين ربنا معوضهم بطول لسانهم,1
img604.jpg,هل تعلم ان البنت الطويلة اذا دخلت قلبك رجليها تفضل برا ما فيش احلى من الاوزعة تخش تتحشر جواه,1
img621.jpg,الاحد لو يفصلوني ما حلقت الاثنين,0
img650.png,بحمل ابلكيشن جيجا وخلاص وصل ماما هفقل الواي فاي عشان يرتاح شوية,0
img649.png,لها تعطس في الحمام وتقول الحمد لله الشيطان اعوذ بالله من الانسان الرجيم,1
img665.png,فيمينيست امريكية تدعي المرآة لكي تصبح سيدة اعمال ناجحة مهندسة فيمينست ليبية بالنسبة للبنت الي تحشش,1
img662.png,وماي قاد الأليانز ارينا بنفسه قاي,1
img634.jpg,شاب عربي محافظ يرتبط بفتاة مختلفة عنه يرتبط بفتاة محافظة تشبهه يرتبط بفتاة متحررة ليغيرها الى فتاة محافظة,1
img663.png,لما فيمينيست تفتح محل شوز الرجال شبشب,1
img636.jpg,زنجي التفكير عرض زنجي بفعل,1
img656.png,زنجي الألعاب زنجي الحياة زنجي الضحك زنجي الاختفاء زنجي التنفس زنجي الليل زنجي الكرتون زنجي الصباح زنجي النوم,1
img631.jpg,فكانت رضي الله عنها تطبب المرضى وتسعف الجرحى في  الغزوات اذا كبرت ابغى اصير زيها ما عندي بنات يشتغلون طبيبات,1
img660.png,واضح انها نسويه وزيرة التربية والتعليم تصدر قرار وزاريا باستبدال كلمة الطلاب بالطلبة,1
img661.png,اي نسويه تتابعني وسمحت برا حسابي,1
img637.jpg,اوعدنى ماتكلم بنات كبرى وعد حبيبتي ,1
img664.png,لما اشوف كاتب البيو تبعه انه فيمينيست,1
img635.jpg,زنجي الصدمة,1
img655.png, وش يعني ليزبيان يعني اللي يحبون البنات انا ليزبيان,1
img659.png,أنا مسلمة بس نسوية يا حبيبتي الماء والنار لا يستويان,1
img658.png,لنوبة داخله نقاش ادلة علمية ادلة دينية احس انو,1
img653.png,والله انك مبدع بس لو تصير ابيض بس,1
img657.png,انا وابني سنة بعد ما جاب صفر في سؤال كام جيندر اللي انا حليتهوله وقلتله 2 بس,1
img632.jpg,بكج زنجي البناء عكس يبنون كرشة بندقيتا,1
img633.jpg,الحمدلله ما عندنا عنصرية في الخليج ما فهمت شفيك بنقالي انت,1
img654.png,تصبح على خير اخر حاجة بشوفها الاوروبي قبل ما يموت في سنة 1800,1
